25033,30848,"5cdefe66cda90b1e0ecc02735564639ce0c050b552a23becbdb91868b9e1ca47",1502366701,0
25034,30849,"d334c9cdc83d6093be47f5504e0a7115d19a424674b0a0d6889f7c25aef54891",1502366701,0
25035,30850,"44acf5748ec9faf76b361b8fe4f62956341894bb1f118fc1d61bab4c7d29d1cd",1502367902,0
25036,30856,"a9185877e0b3bcfa08533cbfbee6381f2d2f7043549963bf342f15adb33de2ef",1502371921,0
25037,30857,"d1d70d6e6c93843245a12dd331f15eb041e7d08ca46d22b81ad44c3d151b6e24",1502372521,0
25038,30858,"979cb5e17530bb8149e0aaa02ace61876e906acaf3a5d5d70e384401ff8e9974",1502375341,0
25039,30860,"6fd5963705d90438513a70eff04a2cd6bc68004034c5d62d8f7b9f18d389cfe5",1502378101,0
25040,30863,"65b57c9805e3f2eb8723068dd71d4d3100544c23837b2960246ac825775816d2",1502380381,0
25041,30866,"14aadf75795a6b9c6acffe4de2dda2696ce62e5b41f3c95fe316021368f8c3ca",1502383863,0
25042,30868,"76a3434c00a87b9918e2d17babb0e660955735925fa75b675257e81c5cdf59a5",1502383981,0
25043,30883,"4a9b16c355aaf276e6d8fca765909feebdd5f372ed5fdd8cbf3dc98564089459",1502388542,0
25044,30887,"7a0332f5c8ecc34174e48c926c3cf1145626bfe322b0ede2a2923fb974120b45",1502391241,0
25045,30891,"9bef316aa5b7f98fd2d71216428e9d7089a57d8ba12ec289f4cb56a5f4a962f1",1502395142,0
25046,30892,"1cf6a73880176f774b8856f7d6f794c363f674f5ca7fbd1a99621723a67b06a2",1502395321,0
25047,30893,"cfe91c3c7cd6d7c48d7a07ea8fce2ff2b9579040a55fd55469d13867b9463f78",1502396401,0
25048,30896,"40d2021d8b288ffce1ff06329d3ef916210faa29d6f4c7db9fc7bf3adf17a2e8",1502398081,0
25049,30900,"bf9e03552ff1d0dff152554516f551544592d4ea7f6958f15dd5c41582f211b1",1502398921,0
25050,30902,"c1318dc5e9847ea923f32499ba50d17f8f61ba050fea5ccc6f703740fe789ae3",1502399281,0
25051,30904,"695de23a762ecfae227c2c125d3c5089f5d751e59b8019da96589acec1974c41",1502401261,0
25052,30905,"85343c1d9ed2ff7f515da7b00e28d044c99522eb1e44b5b0649e3a6721b92220",1502401561,0
25053,30910,"7a8cfff7beba6db107caffc14696ca69c0be493c32e0dffb3c790453819bef6a",1502406301,0
25054,30915,"2be648c8adafa338e2220343bc75e5dd687cd571032218b6a3e0fbf3cdf5b30a",1502409601,0
25055,30925,"1e91931d15a70f27d1ee16bf9b63bcf5a3b510765b3baad326274afb0d1c9aa9",1502420461,0
25056,30928,"067c990b132ebf48d1a87231c700e8a8d955c39e0380f62cd4903e92ec83e130",1502424302,0
25057,30929,"c7e07b396b007484e0009c46262802462ca19e79b68645027dcfd35f05a12b31",1502424481,0
25058,30930,"41883b058ca2191ac9a90cbe95db9f812fd3b1652f1de772319b37898defc0e4",1502425381,0
25059,30931,"f620c307fc466eb5dd4132f24e7870f4be400cd9faf36f2534c83d5af222ed52",1502425561,0
25060,30932,"ff7d57a61c1d20bba05d9642f8341cb8e67a00de19d131a955e072c1e744c69c",1502429701,0
25061,30933,"d088684498b52ee74f8bde42f66e7c786eb0bceb50914ab501e597a91dc20800",1502430301,0
25062,30936,"e60b3de65273083c8de14ebf633c12c1881082dc47499314d2c8ce7048507dba",1502430901,0
25063,30938,"c5735bd532201e9a4fffa2e6117e8236123eb15f89e23085f04e5501a6673d36",1502432882,0
25064,30940,"9d7e387d7c0ff4f564a7c0a3fcc1837ffd0cbdcd983d33df2cbb732f90e847d2",1502435881,0
25065,30944,"0c710e63ac3f8adc0eb813d6d086f857b6e6bcc530fc17b6d6f946e61d48bd9e",1502439481,0
25066,30945,"fcebd1e43c6bd0a15bbe2f2127c1c3d210163e5b8be76264a2df8447bf573433",1502440681,0
25067,30946,"de8177fcb1ba941cb77000d5084f5fbf452db08323903d7e789307317de515c1",1502442541,0
25068,30947,"32d8287214ebdd3ff1ca6d80bde39b2ae85472c4e48813c16b960e521cfe45e9",1502443441,0
25069,30949,"90809c9916a8c0d24382a068fbde9b13e13b313dd32b3e64fff8a1c32f9cd513",1502445602,0
25070,30950,"f6c9e01c8734a330e1ee4761cf4b01eb26e8a4a1495b8ec710efdee9c2c8172a",1502445841,0
25071,30951,"9e601fb32a5c57fb01abc87e15970297fab2e5ea69778790b619d73dfbd776f4",1502447221,0
25072,30954,"99244570cf705928488e9e8b2e6e7119b802df78d3088cac968b3f3d98d598da",1502448001,0
25073,30955,"a7f59ad8a7de1b95d542cbc9ef6e46aae17a79af428c7abad9ff971d1601206e",1502448961,0
25074,30958,"bd8c33e8f0a9850141083dbf096d2a7702a9a529d9dc7e3968f85e1d867e2cc5",1502450701,0
25075,30960,"2ff2842c21d49af075b581956673e7cbd786d3bd9d566f251f14da1ef99cb160",1502453521,0
25076,30963,"bbc139e00c237c249a268933fb78e86cd289e862be7557724c518e6e0d4599f5",1502456341,0
25077,30965,"7e79e1859421fba1deb6cb495908429c4724634eed2d3ca8127f365dce48448f",1502457961,0
25078,30966,"745a9716fd6388d9b9e99f887f7969835310c45f175a8b651662346c59d7fc6a",1502459041,0
25079,30968,"8db712690116037c4eba8992a4adf8a69f84c7ae866015ea444f91866c14ab6e",1502459581,0
25080,30970,"0c11034fe6f3d3b0ca9f0aedb90eaa6db21c19da8dd78aa4b250ac2eaa8ef4e3",1502460961,0
25081,30971,"3671656a31643ecd770e115f3ea16aa9015f4f4811df82fbb27d46087ad4a667",1502461561,0
25082,30972,"fffa21b9a703fb1d53a38cca2e496fec875cb021f3852a42a8d466d2763c30b2",1502462401,0
25083,30974,"5035435fd2616b4ab2ea4ed9c2f5f2857c26ff8848c27b99d441f6bbd716abfb",1502470442,0
25084,30975,"567fe4fa36f6d61c6179460fa96194e7dc15e56c45efb87f54f4274f49745a6e",1502471102,0
25085,30977,"b47cb8f07f2617bf289cd167e7ebce222ea87f9b2d79cdf5335ee73cab2e6f66",1502473141,0
25086,30978,"2823b084dfc1cd67cfbc6a0778af81d9db0a9150aefc51f9e8fedbdea13717f3",1502474281,0
25087,30979,"525b74cf04a2d19a9ac64a54dc5b97ac628b43a18ade802fe15dc646f53b1739",1502475181,0
25088,30980,"35eb07158768062eb36b8ed12bcc637a5611694cc3b1a3bfeb4ca3a429ea44ca",1502476321,0
25089,30981,"543a81ec9747f50c4163c9ae928abc8940c31a14ba31594415d794ae91d91bda",1502476981,0
25090,30983,"e3a6b6f96da909a38cdf2cc965b3a292f89ceb64d140b4e6ed725bcd781ea08a",1502479981,0
25091,30984,"1ddc993240ec4d5c1befe78ec1ec7b1bc70765156c6758f95a0c6599f5bcbb5f",1502480761,0
25092,30986,"c0c9e4b0075cc80fb60eb0c3a2921fbaf1c5e615c443673b69e5034a849a60c1",1502482201,0
25093,30988,"be1ca33221f5fd65ce41c4f1226f67ffab457063452457641adecd1d300589f4",1502487181,0
25094,30989,"2c800084a38516438bec94d262871497d25ce921de2b67bc7fa9ce3597f7702e",1502488201,0
25095,30992,"7af1a9f56ed01f177d7146c21bdabd4d6641b1d4ca0a9dad70bde96c8e3abc97",1502490901,0
25096,30993,"aa633398c5232855341a8a7ea19f599a383a8d3ed47f3dff9b0f371836b8f116",1502492581,0
25097,30998,"5b6c38b1c624ebd12a96deea01549f606e6065dbeffbf57dbbe4ee76bd3e8bac",1502493661,0
25098,30999,"628f527b603e655684cdb8380b4f9c9cda6842e9ad89516f7a31dac589618d5a",1502494741,0
25099,31000,"9aaa5189c2b131314e75deea122e184ba435ac7c2f11f1c4e0cf1c314ccbac7a",1502495041,0
25100,31001,"56383b0d9eded6388135b6a1d7d5c810b2ff0800478edb05bb31c0ed099d77e6",1502495881,0
25101,31010,"09598138076483fb4750244a44363202e3fc81fc0b48c7cf66e450059f9774a0",1502500561,0
25102,31011,"ec954c4e88223fa288dfeaf5b7fc8dc824b7083dd262c28f463f332569fddbbe",1502500921,0
25103,31012,"01e8be0a7b1b6f1425807e3a88cf002a32f5f43d0aee8bcd620615c389903dbf",1502501581,0
25104,31013,"11c6e84604fde5f477437c2758ba1e9348014a80f681bd67b35165b15bdf14d8",1502502541,0
25105,31014,"f0d728a6351d61ad4cfb267fe7e6410e615bab869d8a94af7eeb92d7af684e1d",1502502781,0
25106,31015,"8773801761032cdd4bdb99bd83360a3e2ad0389ac0f5e118faa66b055dc78b27",1502503682,0
25107,31016,"a7e054f5c62c2c74759c4cbb6517ee1286bca2c3a559ebec8bd6c587531e0e6f",1502505601,0
25108,31018,"cb054292e86c2ec3d733fbf8089a5cc58c37fc322fde398eb67e078db6236675",1502506261,0
25109,31021,"7da2120bb970fa4921586509b05248e8cd38cc69aef7b1d4bc6ea0e76b4c221b",1502507522,0
25110,31031,"31b8029975954e09a6b6b20ffaca7ee86b720743f3970f72553991832aafec8e",1502508361,0
25111,31032,"ffadefc0c14312d8e579907e4fbb1a9c74fa2af5aa2c0c6bfb8c6b93fd3bba28",1502508962,0
25112,31034,"2c4da44c717224473b64cfb7f2b3a4ec688cb75f6781b73267229361c8163054",1502510341,0
25113,31035,"2a18c64d35c960fc8fd60d3a81a045392b2f6e3c68f08aa51f7c57031abc2491",1502511241,0
25114,31036,"921f6d598d200b252b195f01a07f7fca5629b93798a7dd48be60ce89f8bc8423",1502511421,0
25115,31037,"3290c04a492333865029df6b3a396a3c840223f3f82f69374a31e33b52bae70b",1502511961,0
25116,31044,"7b37febe7c3e4306b9d992dc7777cba21b1be2f3d43372e0e4207ad63072908e",1502514601,0
25117,31046,"c0a852e925eeb378a72139d3774de475fef1c1117dab8268610b1cb0adb7947f",1502517121,0
25118,31048,"a60518787572fb14989fbf10723cda42d9866d1afdb4496912978cbdf90ee302",1502518321,0
25119,31053,"2882a97ab9581213b75ec051651d603c91276c7ffb50333cc52ade84f7d6fd9f",1502519701,0
25120,31054,"d88dc0aedb61b4e21187c75c23a3aea00da3a6b8312e4e879a86b767a6c2681e",1502519821,0
25121,31055,"60c174ba9c253e5bb32500985afcc0c0837375bc085f81c2c3ea6a1e4850711a",1502520542,0
25122,31056,"40221250f5ae785fb84de7448e093b5b782a944a22d12120d1d9d00d291b43f2",1502521381,0
25123,31057,"577602a82f5a3ae0ffbbe63b088bd51497f298568e489bb68dafa45a31d2e679",1502521681,0
25124,31058,"d597d89da1802235ec6402acf2ebc34cc0e8dcc2d0821a3b67104b790cea185c",1502521922,0
25125,31059,"7990a35beb8e5ca4072b6c18d2c5286850bd0c717465007c2a6558abcb5590ad",1502522821,0
25126,31061,"ed37b2a00e92865d48e3d0848a4b656252e57f71c13ccb99800593aa862ce726",1502524201,0
25127,31063,"15b1f5094a3ce8d943ac5792a00625f5c10d38c3eeab674ab09e326534eddd85",1502526481,0
25128,31065,"153eceb6052da07d23cf85692db89e03d1eac42923d7285ccfc2a867aac14e1e",1502530982,0
25129,31067,"20018fd1cd4cc135793bbeeeabc2234a32daf64c7de022b925d02a2010243d53",1502531821,0
25130,31068,"aaea8863f660647c6f4000989c6351f140af7a733119415354706a827301cad7",1502533202,0
25131,31069,"f462946114d42e48078b418de845726a4da216b9050316ad691cfeeeeba67820",1502533801,0
25132,31072,"c26fa4c45f833049a8232b16905159fb5b06bdab32c492b4cbcfc554fd1bfe23",1502536981,0
25133,31073,"d7b7a3dbc902ecec47b2cd642ad79bef2b71d040aa9f32bb6d873132b1095380",1502538961,0
25134,31075,"51cb5c7883ef5927e8da2f9c12fa91fd05ecf6178370312b2727367fde6c4adf",1502542022,0
25135,31076,"210fa2bfa27bfac857fea4dde42be660218a6932806bdd94a1e9ef97c210edfd",1502543161,0
25136,31078,"81345c15078fd8266cfc845484996079ddc6a2e7bff1994bdc71d0f2c3ec9c40",1502543521,0
25137,31080,"722f98accba0c4dc199f1998e32bb4c7881cc46ad71a80b4cca774397c9db33e",1502544241,0
25138,31082,"ce394ea07f852af052b957b4044536ec9bdf17482afb3842dec2dd86bddeb10b",1502544901,0
25139,31085,"a14bfbee7f33eb926320ba0d255b16790f37987ef3318f6fc42ac0b738ebc56c",1502546041,0
25140,31086,"d4bd913c630d3732473f46939691aff6c6a9478611313aa0248519eaaeb31981",1502546101,0
25141,31089,"8fc659833e62d2601af27361419492686155895e040cda08d446aa54b2925c6c",1502548201,0
25142,31090,"b1e1d96863776a82a4a38ff5b09ce50d2fe8d499842c8590abaed42c3ca6fecb",1502550002,0
25143,31091,"646fb26488ee4a9e648572d428ff48191b9ee0891d7993d1db397eafe3b62532",1502552401,0
25144,31092,"90aefe598d833f138e4f6c2412dc9ea54113586903dea378586e0c625481ccb2",1502556961,0
25145,31096,"9bfbf875a35933e496a1be5bccf0fd18ce43d1e74ce359e9c0655eda8d0e5e40",1502562781,0
25146,31098,"d2a36ca6c9da7ae6c3f969592884adbdd8790066d167527848784fb9d47e93af",1502564221,0
25147,31100,"bf83680997449c03537c9df49a27f2dfbc17bafd7f8dd2bc2c1dc54f7232846b",1502568002,0
25148,31101,"b89f79ba0fef9f1a1b2c7574f17af99af3dcc6b3b516044a5bc208b77258ae87",1502569561,0
25149,31103,"30a752f47b0cd4330f4de76451af1a0071f5b31a0011bda2ef816c6647abf329",1502570461,0
25150,31105,"2afc868ddf65e18e574db783be0493ad11b9bdf4fb408c8f3dee544b2736c29b",1502571721,0
25151,31107,"af46ee8044bafa3016cd79d3856b2135307c37c48bd856eb212c98d3896890ef",1502574061,0
25152,31109,"5ad4bfa57e7cd288749450fb8f6a3a88b777a21cd194cce7f2f856c842287eca",1502579461,0
25153,31110,"f3a7218f0da6ea982e028ae84efbd0bee07e76c6003a6bbecb92d78c7273b03e",1502580361,0
25154,31114,"b1f5ed4aa86f8eabd79d1f7da6dbc7f307c8bf49872e7005fb63d03490a4b5ed",1502583361,0
25155,31117,"7f598edf9d4cc3a34c9de75475c7be013e89466f9fd59c59cd7cb52aa7f0bc26",1502583901,0
25156,31118,"1bc48855f57a4142b36310dc24a6149a8df133e5313ea4aef758bf56cb35a917",1502584261,0
25157,31119,"7d40b014faff08c750383b363aa53af71545e7d6780357de3ec4e398aa8cb997",1502585701,0
25158,31120,"aaeb431e6a70234d2848a66a836907b7db917b7b3bd64c896069cd04bc872111",1502585822,0
25159,31121,"d10d4f95084ac9b0463e24ac597aaaa5e705af832fbbd9f3af1613c2f74e1d62",1502586601,0
25160,31122,"81fc0609294c901c8f936a4bab8d0ee718efe3831d6882d1f2b9251929594412",1502587082,0
25161,31124,"c2185a4464deefdb618dc7c367825b8e7ee6be3757144111e25b88c7aa47217e",1502587861,0
25162,31126,"443adaf31cf27fa89cc281cc4751ddda712061add504631a6d62f6f6a9daa290",1502588042,0
25163,31127,"6fffbd1aa4cee4c1031f2b83f9a93353f33c260438c77577d3809b12e3d34802",1502588701,0
25164,31129,"dc8f7c58282f4ddb0f0e8e44861cf20a18926093caea771761f14a4dfbcc98cf",1502589541,0
25165,31130,"c9ebad76621cd8de620ee02751e44a1923739a1e6bd549e79c0490c21f0d498f",1502589962,0
25166,31132,"f07adabdbf70d1c27ae092e6aafc657ab292a842ed2cfc0c5217e567503ce135",1502592121,0
25167,31133,"a8601cc3c8fe92b7226892fa7626829d18ad50f69496c79d5d3b4fd5f0131e3d",1502594461,0
25168,31134,"66efc5c1675d7a8ada784bc5330a03f34d5916291dc6d5d925c7ea7260cb80fc",1502595421,0
25169,31146,"d98119353a749b87116e26756bdbfb95220ba7fa898a55bfb7895205f77e8308",1502599261,0
25170,31147,"8948d55f0e7106bfdd57a4b0776cfb09f6860caf585851a60bac5bc36d268005",1502599921,0
25171,31150,"400937273c1a4e2a196bc633f5c1f5e545053a521ef164a77556a311e1c6c056",1502600821,0
25172,31151,"e19d71dd033b062bd2722f01b02cf578d14a1752395e9dc38bf6b9d95fbcc64e",1502601241,0
25173,31152,"d303a867507695f537bca31575e7bd73493c4ce06d95c62b8de953fcd814aa71",1502601901,0
25174,31153,"7c8a20b1bc39e394d9caa98d17d54142b06b1fc56a151b6efd56d12721b8af44",1502602441,0
25175,31154,"f05b0105b4757a999680c07281c9a9a20401b20794ab29e9b1f1d53bb05862a2",1502603041,0
25176,31155,"b89fb22bbcc51f972af060a2705727e1e603bf26f88222a7b578a4f4616fba1d",1502604001,0
25177,31156,"989ee75420b3a4f86edab47a03f615c0752463d432ca507aed27e41ef1264c0c",1502604781,0
25178,31157,"2198c50955c110eb1290643ddf55996b15328691283457e5cb41385c35abc7aa",1502605201,0
25179,31159,"9eb8293b11f799fc5465a569f3a9f7d1b0e7a20fed2a812fe73d91d455b0fd2d",1502606821,0
25180,30798,"9b4f2b8fe24abefaf23a02f4a6d9a2a05ea60b90900dbb882bc60a0a030a5202",1502607001,0
25181,31161,"e927253c87c5f109eb03274ae27b2737b736b2cbc2ad1a257eee2857b783db14",1502607121,0
25182,30805,"31b20e770d2dc2a631aea40c1a99eccfd240b3193682dbb978a4fc7a1c7e3e8f",1502607241,0
25183,30806,"434832ab1a3c67673cbe70bfc647125738fe135afd0e508f662e695526618055",1502607421,0
25184,31162,"544fac67df6d8078a28596edfd12dafd75078d201714a511f24d21ea01d4e113",1502607781,0
25185,30817,"b71af261767a53dbfa407bc0f65a7387d3531cff1f13590f67e88ef3b56d0dbd",1502608981,0
25186,30822,"459c8a62fcc2a133d2bcd280020f2c7eda65248f621392fd1dca6ee6027eaa7a",1502609401,0
25187,31166,"8a7c540bbf7eb9a350726d9cd72908b90cf76eb944a1cc1ca5c5640c74b06870",1502610542,0
25188,31168,"894e3d44f643200185cc5e37c310001971b6dfce0ec0c3f79ab34b5c8a5c7699",1502611441,0
25189,30824,"c2adecbd11e2cb7ddf632b382c88d8c466cd8fcdf301c1e74ac1f2e0184aefd7",1502612941,0
25190,31169,"3a340a9413b4d87a34a0687bd4fd694d0c5b4f0e607f003bf8721f4d8f3d55ef",1502613361,0
25191,30827,"8e3bb6f375af27f3f77422b620af730c45421e14f8c5da70fb673e0c3e2254e0",1502613601,0
25192,31170,"7e3f3eb0e05f35368f45b9d030d123ca63f6b1fee9b57592eb70d80eca255869",1502615101,0
25193,30835,"ba7860e85a93a9085a5dbe4124e55165bb33a4271f5367ec33aaf3ca17abd521",1502616541,0
25194,31172,"66a1a9044a81a8383702e13d194726a64ffab5f48e7de1807b271cfff7ce927f",1502617801,0
25195,31173,"281b39a5ff2594b302c3e96144a717f86ca08ee72ada1d89b484a542bef59a5f",1502619001,0
25196,31174,"08af1ee2724690368d81c8d574079cc59ec6489ad5da3011111715a2b101cea5",1502619781,0
25197,30839,"2d02993c464567280e11a426f7463be59f2e0ab945d78176d7b8a95ffec3f4d5",1502619901,0
25198,30840,"dfa57aef517fcc2c5d41e2d165f2503d40dc174f94fe90dd3db826b0b8ed8d6a",1502621101,0
25199,30841,"470ea9eee4019c47633534b46ee55b3dcd075f0d95a48d8e04542c086bd058a4",1502621462,0
25200,30844,"289977d59c3e2300d75739091a6cf2a51532c07be7bff16f37103a65caa2d19c",1502621881,0
25201,31177,"d6abd1aec3a4c264a75b1edc77b854affb1c22aaa95b82bebd26ae9c53b98f9e",1502622241,0
25202,31179,"5d4c3b604c6763968cb67534f9b211836bf516378fa42fa9963a0bd033e04a65",1502622601,0
25203,30847,"4dbcd868eded09862cff1dce96edd032d2d3b46ae71590fb3f4ecf215ab46a3e",1502625721,0
25204,31184,"9e8bbd8658803fe18787855ca72263c47bc3cf09d5654fa276ab8e0246077eb1",1502626921,0
25205,31185,"1b6e227bf172f155aa8ce0248307b6a6f6c4ed68d5bd7821e33679dae6a8eb1d",1502627581,0
25206,31188,"b230cff8fa691d3a852d7a2f64d816c676f5e1118392f6514099ec9301bb4674",1502630881,0
25207,31192,"741619110b3842a9a72e79ae7fe22a6c2c84168ae84d5cdd11dcff321cde4488",1502636581,0
25208,31193,"2649633703e31d4f986c3a454fc99f2bec33753c1fcabcfda934214467d3ee4d",1502636881,0
25209,31194,"4d285cc9f299d51d311aa18dafefc1c65e5fc9e13d104947ca48c2fd9eabeddc",1502637541,0
25210,30861,"e992e6b48fbbfd8559667269c39b9e7fe19f46549c8cea7432213871788c69e7",1502638261,0
25211,31196,"75b9c166daba1181a93ba925b65d49fcbcf5fcf261b34decdbebedb044d3004f",1502639882,0
25212,30862,"175facda96588eaf0c4605a1f5f1ea7f820bc5f0148244db42c35fa5ce49d00e",1502641081,0
25213,31197,"333e985162f6102763195d701733cb21113928b1c2cb45ae0e6604ba6a68995b",1502642401,0
25214,30865,"3bc0d10a36cf779380dfc85c3582a1215e26f86ba0b433a7520f21b2ea5825ae",1502642821,0
25215,30867,"02c156ee85b16ac2777dbc2ac4de263c1cb796b29c9bbf9d0403ab86404ef5ec",1502643241,0
25216,30871,"695b472155a501564b2b87c5b042fc9f3b0a030d8b68269d31fcb3b7515fed71",1502644501,0
25217,31200,"f37171dba745bb769e3ebcf346d60f3c79f7691700f800c212d96a1dd4776923",1502646001,0
25218,31201,"b26d81f6acc3f77e942e4f19b194b3db15bfbbfd506307040ddb13835135f4d4",1502646661,0
25219,31203,"5b2ddeabf330203862b6ccd5884515e6b418f3458503be1134a6490d70a1acfa",1502646901,0
25220,31204,"1614b0e88d729b1ae6066b4b829e5f75cc304d3b060b80853952d7ae91da4ef0",1502648581,0
25221,30885,"170caca998e1c690dee8139b768a17f14128e4fbaf06d776a43fdb215bace680",1502649121,0
25222,31206,"22316f07b70578823a4f7081fd246a14e529daed2b0190437a59717fff3aa23f",1502649601,0
25223,30886,"c46c61481bf535bf895edf36a60baaca8f38871aada5233a217f7fbe0e970c89",1502650202,0
25224,30888,"33d62d59ea1e0f7066eba115018a69a69a51c6510f313671450c50b8d91991c4",1502651401,0
25225,31207,"1bb6537458cccf6f8731b8c5e30c516e5c2f591f59f5d839390fd29a5b6f451e",1502651881,0
25226,31208,"10b0b1ed813b00ab7d07c635026bbe12c81fa034008102be9890f1f35c1b6b1f",1502652901,0
25227,31209,"daa17c084bfb2726a337f95aee84f4a331ff34b4fd01ed08464d4740026e237a",1502653261,0
25228,31210,"d033f3b40ff5e787dc90357b86f0e96b492221e62e285ae56557fd9770ed6195",1502653981,0
25229,30890,"71a54d9f590fcbe2a349630b972bc26988c6288b780d24ce49f88338a537089f",1502654341,0
25230,31212,"3a6824be0e425aae73cdae1b3f3196eb449d71ebf11f078755effd7e893f0eec",1502655361,0
25231,31213,"86706d23be88003f227f5713b2e2a186586f9c164a39c2d07829a76d69bdcd30",1502655781,0
25232,31214,"5c0bff7c48023db5a7c05e43ade799c35c409f73829c47bee28d41be131c804b",1502656021,0
25233,30895,"580e1cfda1aeb086642296bc50957a1c4bff4b8ccf2ab7056dd88ad19d95e425",1502657282,0
25234,30897,"e5179c6b40424615b28ea3d24b057fe4cb2e5feb4ab135b1d30c3327d46f9947",1502657701,0
25235,30901,"8b86d325894b96f225c52b248ae556494df2aac3f7b124e287b00db612dce830",1502658721,0
25236,30903,"c09cf38e995b86759a81cccc673ea22932ac0cabc4980314efa5ac68100d90d6",1502658841,0
25237,31216,"bcba04ba7952ebf2a8f314373344e5c5dc400388737024a590cda84f087d1a6f",1502659321,0
25238,31217,"73efb83d6f42556f2c0c1787fed4ddf53a2fb54e9346d5dfcf340a4a57968399",1502659982,0
25239,31221,"c3882c755c2b93359e4b3911862bec474d9913f0b5960dd845c63391fc67f787",1502661301,0
25240,31223,"06c338a91641b7bf9cd17f93247867263ae3652276f0823feba81cc47e0fb780",1502662501,0
25241,31224,"d2f9b1540ccdd060c3d11bd189e21e520f594c88f411c796e20717bb9721724b",1502663281,0
25242,30907,"7331ebb8479b1e82b081441e38ad1fcbf1d93c61e4a876c4f411a023e61280c7",1502663881,0
25243,30908,"b5b570fcb922d3eaa4b56333cc03dae3b82433f29e5d7202d9a2989b637c6b7a",1502664421,0
25244,31225,"16171c9f208892989663233d9c313d82ec934617f014567c6e62d689108b04bb",1502665021,0
25245,31227,"75b08fb98c304beefaa7684f47f459981e223accf7b332fb64e7d28b7a2cd7d8",1502666881,0
25246,30911,"2f81da85e36851c18d6f80b2f698af1a220080b58213d4265bec37a5f701f5b3",1502668141,0
25247,30913,"baf09e14f72a610ac0dfe6e8df895539e131282629769dfd42639d7e8dd0f9c3",1502668441,0
25248,30914,"3d5d4aae7f250ea3623cf00d06bd16c62533db4f3f49ff8225905e7e320b5dc5",1502669401,0
25249,31229,"908e6385d8aa4d9cedf30e47679509fa8ed268eedb897137251006a99cd25bed",1502669761,0
